commit dba53b0a9e3825c5e785562f69c3ac61b9692f97
2018/09/17 05:44:29.695104765
146,49,1
141,46,1
142,48,1
141,48,1
141,47,1
142,49,1
142,48,1
141,46,1
142,48,1
142,48,1
282,94,1
284,97,1
284,95,1
281,93,1
285,97,1
282,94,1
283,95,1
282,94,1
282,94,1
283,94,1
169,69,1
168,68,1
167,68,1
167,68,1
167,68,1
166,68,1
167,68,1
165,68,1
165,68,1
166,67,1
346,142,1
343,140,1
344,142,1
343,141,1
344,141,1
340,141,1
343,140,1
345,141,1
344,140,1
343,141,1
259,115,1
258,115,1
258,116,1
259,116,1
256,116,1
255,115,1
259,116,1
259,116,1
258,116,1
258,115,1
558,250,1
551,249,1
560,251,1
557,250,1
558,250,1
557,249,1
559,250,1
551,251,1
555,249,1
558,250,1
549,260,1
556,260,1
555,261,1
565,270,1
556,259,1
555,259,1
549,259,1
555,260,1
548,260,1
548,259,1
956,451,1
964,452,1
962,449,1
959,449,1
957,451,1
963,451,1
964,451,1
963,452,1
948,448,1
953,449,1
1001,486,1
999,485,1
1014,483,1
1013,482,1
1008,484,1
1015,485,1
1016,485,1
1013,484,1
1008,485,1
1012,484,1
2231,1061,1
2202,1063,1
2205,1069,1
2234,1068,1
2230,1067,1
2219,1066,1
2225,1063,1
2227,1062,1
2238,1069,1
2230,1068,1
2053,1002,1
2046,1001,1
2061,1005,1
2064,1003,1
2043,1001,1
2066,1001,1
2055,1006,1
2074,1006,1
2069,1001,1
2070,1001,1
4296,2108,1
4330,2109,1
4330,2106,1
4303,2107,1
4332,2101,1
4329,2100,1
4351,2113,1
4340,2114,1
4300,2100,1
4357,2101,1
559,188,1
561,192,1
559,190,1
561,193,1
563,195,1
553,185,1
565,195,1
561,193,1
558,189,1
555,186,1
1111,379,1
1104,371,1
1107,374,1
1113,379,1
1111,377,1
1104,372,1
1109,375,1
1103,369,1
1108,374,1
1105,371,1
650,267,1
652,269,1
648,266,1
653,271,1
652,270,1
652,270,1
647,267,1
653,272,1
651,270,1
650,269,1
1346,558,1
1345,562,1
1347,563,1
1345,560,1
1341,559,1
1341,556,1
1342,555,1
1346,559,1
1344,560,1
1341,557,1
1003,457,1
1003,456,1
1007,459,1
1006,457,1
1009,460,1
1004,455,1
1003,457,1
1007,458,1
1003,457,1
1004,457,1
2164,987,1
2164,984,1
2175,994,1
2169,987,1
2162,986,1
2162,986,1
2163,984,1
2160,982,1
2173,986,1
2164,987,1
2176,1030,1
2177,1030,1
2177,1035,1
2172,1035,1
2164,1029,1
2169,1033,1
2171,1034,1
2180,1034,1
2179,1034,1
2174,1030,1
3753,1780,1
3764,1788,1
3757,1786,1
3741,1777,1
3741,1779,1
3748,1785,1
3759,1786,1
3753,1779,1
3756,1779,1
3768,1790,1
3994,1952,1
3980,1936,1
3978,1936,1
3996,1947,1
3998,1947,1
3992,1945,1
4001,1945,1
3991,1936,1
3989,1936,1
3982,1942,1
8784,4281,1
8789,4286,1
8788,4288,1
8790,4278,1
8787,4276,1
8764,4263,1
8765,4263,1
8816,4287,1
8816,4287,1
8801,4271,1
8167,4008,1
8188,4020,1
8165,4019,1
8150,4018,1
8154,4017,1
8146,4003,1
8165,4002,1
8187,4024,1
8175,4027,1
8174,4010,1
17142,8407,1
17175,8440,1
17141,8443,1
17049,8379,1
17057,8381,1
17073,8406,1
17117,8427,1
17178,8437,1
17167,8439,1
17068,8391,1
518,180,1
515,178,1
514,178,1
516,178,1
515,177,1
514,178,1
513,177,1
514,178,1
512,177,1
514,178,1
1028,356,1
1028,355,1
1029,355,1
1028,357,1
1032,356,1
1030,358,1
1027,356,1
1027,353,1
1027,355,1
1029,357,1
632,269,1
632,269,1
628,268,1
630,270,1
629,268,1
629,268,1
628,268,1
631,270,1
629,268,1
630,269,1
1304,558,1
1301,553,1
1301,554,1
1312,557,1
1312,559,1
1302,554,1
1308,554,1
1306,558,1
1303,556,1
1302,554,1
989,457,1
991,458,1
989,458,1
994,458,1
995,459,1
992,457,1
992,457,1
994,459,1
994,459,1
987,457,1
2152,995,1
2161,1001,1
2160,1000,1
2167,1004,1
2162,1003,1
2155,996,1
2158,999,1
2159,1000,1
2170,1002,1
2170,1001,1
2205,1058,1
2203,1056,1
2219,1062,1
2208,1059,1
2205,1057,1
2204,1057,1
2208,1061,1
2205,1059,1
2208,1061,1
2216,1058,1
3793,1824,1
3798,1826,1
3791,1814,1
3801,1814,1
3796,1821,1
3803,1822,1
3793,1824,1
3792,1824,1
3785,1815,1
3784,1815,1
4092,1995,1
4093,1995,1
4080,1983,1
4081,1983,1
4066,1986,1
4066,1986,1
4060,1982,1
4061,1981,1
4072,1995,1
4090,1994,1
9023,4382,1
9009,4385,1
9030,4404,1
8991,4392,1
8996,4395,1
9008,4395,1
9025,4382,1
8981,4384,1
9009,4413,1
9015,4413,1
8357,4114,1
8399,4115,1
8405,4128,1
8373,4131,1
8356,4112,1
8354,4111,1
8371,4133,1
8371,4122,1
8374,4128,1
8411,4129,1
17563,8647,1
17559,8647,1
17580,8670,1
17585,8670,1
17654,8664,1
17624,8665,1
17554,8643,1
17560,8643,1
17581,8663,1
17581,8667,1
1633,512,1
1641,519,1
1643,523,1
1648,526,1
1635,517,1
1654,531,1
1651,533,1
1635,513,1
1642,519,1
1638,515,1
3308,1074,1
3290,1056,1
3286,1052,1
3303,1064,1
3283,1045,1
3278,1046,1
3297,1060,1
3277,1042,1
3283,1049,1
3264,1028,1
2117,879,1
2121,881,1
2112,875,1
2115,877,1
2116,878,1
2123,883,1
2122,882,1
2110,872,1
2111,870,1
2122,882,1
4384,1817,1
4376,1804,1
4420,1853,1
4427,1848,1
4387,1816,1
4404,1825,1
4384,1814,1
4397,1815,1
4384,1814,1
4389,1816,1
3611,1562,1
3400,1553,1
3404,1557,1
3409,1560,1
3418,1574,1
3405,1561,1
3413,1566,1
3412,1568,1
3432,1580,1
3404,1558,1
7499,3433,1
7490,3421,1
7494,3425,1
7502,3440,1
7501,3435,1
7500,3423,1
7518,3442,1
7519,3445,1
7532,3464,1
7525,3457,1
7873,3772,1
7875,3775,1
7879,3780,1
7893,3777,1
7878,3774,1
7857,3752,1
7847,3752,1
7860,3745,1
7856,3756,1
7896,3781,1
13410,6421,1
13376,6396,1
13362,6395,1
13425,6441,1
13404,6435,1
13367,6398,1
13355,6392,1
13405,6430,1
13403,6420,1
13371,6403,1
14657,7185,1
14677,7203,1
14698,7202,1
14707,7238,1
14724,7251,1
14629,7170,1
14662,7179,1
14653,7193,1
14668,7187,1
14625,7165,1
32467,15917,1
32705,16122,1
32568,16019,1
32535,15961,1
32505,15971,1
32612,15975,1
32560,15989,1
32516,15924,1
32505,15904,1
32506,15929,1
32118,15926,1
32193,16011,1
32215,16061,1
32109,15956,1
32116,15957,1
32132,15982,1
