commit f86bb8d354e952f46e9f408cbfa3850bf9c091eb
2018/09/14 16:53:52.809408054
1,26
1,26
1,26
1,26
1,23
1,18
1,16
1,18
1,54
1,55
1,67
1,59
1,72
1,35
1,37
1,34
1,51
1,54
1,50
1,48
1,31
1,55
1,27
1,27
1,108
1,108
1,110
1,111
1,54
1,51
1,81
1,110
1,531
1,521
1,529
1,512
1,374
1,269
1,440
1,412
1,1039
1,1042
1,1080
1,1113
1,730
1,882
1,537
1,561
2018/09/14 16:56:01.802671486
