commit 0c40a03a266745b13bfac01b97d01a9d16b36146
2018/09/18 09:23:26.599807094
143,50,1
140,48,1
138,47,1
138,46,1
138,47,1
138,47,1
137,45,1
139,48,1
140,48,1
139,48,1
277,94,1
278,96,1
277,94,1
277,94,1
276,93,1
279,97,1
278,96,1
276,94,1
279,95,1
278,96,1
164,68,1
163,68,1
163,67,1
162,67,1
163,67,1
163,68,1
164,68,1
162,67,1
162,67,1
163,68,1
336,140,1
336,140,1
336,141,1
337,141,1
335,140,1
337,141,1
335,139,1
336,140,1
336,140,1
336,142,1
253,114,1
252,115,1
253,115,1
253,115,1
253,115,1
253,115,1
253,115,1
252,115,1
253,115,1
252,115,1
546,249,1
544,248,1
545,248,1
545,249,1
545,248,1
545,249,1
545,248,1
545,248,1
545,248,1
544,248,1
542,257,1
541,257,1
541,257,1
541,257,1
541,257,1
541,257,1
541,257,1
540,256,1
541,257,1
541,257,1
936,445,1
937,445,1
937,446,1
936,445,1
937,446,1
937,446,1
936,445,1
936,445,1
936,444,1
937,446,1
987,479,1
987,479,1
986,479,1
985,479,1
986,479,1
985,478,1
987,479,1
986,479,1
987,479,1
986,479,1
2171,1054,1
2174,1055,1
2174,1054,1
2173,1055,1
2173,1056,1
2172,1055,1
2174,1055,1
2174,1055,1
2173,1055,1
2173,1055,1
2026,994,1
2024,993,1
2025,994,1
2023,992,1
2024,994,1
2024,992,1
2023,993,1
2023,993,1
2024,992,1
2023,992,1
4246,2081,1
4249,2084,1
4245,2081,1
4245,2082,1
4244,2081,1
4245,2082,1
4246,2081,1
4247,2083,1
4248,2082,1
4248,2084,1
551,188,1
554,192,1
549,185,1
551,187,1
561,197,1
557,194,1
554,190,1
550,186,1
557,194,1
556,192,1
1099,375,1
1098,374,1
1095,373,1
1099,376,1
1097,374,1
1101,379,1
1097,372,1
1091,367,1
1096,371,1
1096,368,1
646,269,1
646,270,1
647,271,1
640,265,1
643,268,1
644,267,1
647,272,1
644,269,1
645,269,1
645,270,1
1330,554,1
1332,558,1
1331,555,1
1327,552,1
1330,554,1
1330,553,1
1329,553,1
1328,552,1
1332,557,1
1331,557,1
996,454,1
993,453,1
995,455,1
992,451,1
993,453,1
990,451,1
994,453,1
994,454,1
993,452,1
993,453,1
2139,974,1
2147,979,1
2141,976,1
2143,977,1
2140,974,1
2142,976,1
2141,975,1
2143,977,1
2142,976,1
2140,974,1
2146,1022,1
2146,1023,1
2145,1021,1
2147,1023,1
2144,1021,1
2144,1020,1
2146,1022,1
2143,1020,1
2147,1022,1
2146,1021,1
3704,1761,1
3707,1765,1
3705,1763,1
3705,1764,1
3702,1760,1
3703,1762,1
3705,1764,1
3709,1764,1
3704,1762,1
3703,1763,1
3946,1921,1
3948,1924,1
3946,1919,1
3942,1918,1
3938,1917,1
3939,1917,1
3942,1918,1
3942,1919,1
3942,1918,1
3945,1922,1
8698,4233,1
8691,4229,1
8680,4222,1
8685,4224,1
8680,4225,1
8677,4221,1
8699,4235,1
8687,4231,1
8687,4228,1
8696,4234,1
8081,3970,1
8082,3973,1
8095,3973,1
8081,3973,1
8107,3986,1
8104,3982,1
8113,3989,1
8114,3992,1
8088,3975,1
8098,3982,1
17029,8375,1
17001,8360,1
16931,8317,1
16928,8318,1
16958,8320,1
16933,8315,1
16993,8350,1
16995,8349,1
17037,8368,1
16987,8343,1
512,178,1
509,175,1
511,178,1
510,177,1
510,177,1
511,178,1
511,177,1
510,176,1
510,178,1
511,178,1
1016,352,1
1018,353,1
1020,354,1
1018,352,1
1021,355,1
1019,354,1
1019,353,1
1019,352,1
1020,355,1
1020,355,1
628,269,1
625,266,1
626,268,1
625,267,1
626,268,1
626,268,1
628,270,1
626,268,1
627,269,1
625,268,1
1297,554,1
1296,553,1
1297,555,1
1299,556,1
1297,554,1
1297,555,1
1298,555,1
1299,555,1
1297,554,1
1298,554,1
985,456,1
985,456,1
985,456,1
984,456,1
985,456,1
985,456,1
985,457,1
984,456,1
985,456,1
984,456,1
2146,993,1
2149,995,1
2150,997,1
2150,996,1
2149,995,1
2149,995,1
2149,995,1
2150,996,1
2149,996,1
2151,996,1
2196,1055,1
2198,1056,1
2195,1054,1
2197,1055,1
2199,1056,1
2197,1056,1
2198,1056,1
2197,1055,1
2196,1055,1
2197,1055,1
3776,1813,1
3773,1811,1
3776,1813,1
3776,1813,1
3776,1812,1
3776,1813,1
3772,1812,1
3773,1811,1
3773,1810,1
3775,1812,1
4055,1982,1
4054,1981,1
4056,1982,1
4056,1983,1
4053,1981,1
4053,1982,1
4054,1982,1
4054,1981,1
4052,1981,1
4050,1979,1
8963,4378,1
8962,4378,1
8931,4383,1
8913,4383,1
8913,4380,1
8913,4379,1
8913,4377,1
8914,4377,1
8911,4377,1
8914,4376,1
8199,4107,1
8243,4109,1
8285,4111,1
8327,4114,1
8338,4109,1
8335,4106,1
8336,4106,1
8335,4106,1
8347,4112,1
8343,4113,1
17526,8637,1
17531,8641,1
17511,8632,1
17513,8632,1
17515,8633,1
17508,8629,1
17520,8633,1
17514,8629,1
17509,8632,1
17514,8632,1
1708,551,1
1704,544,1
1699,540,1
1691,534,1
1704,544,1
1695,538,1
1697,538,1
1694,533,1
1707,550,1
1696,536,1
3388,1077,1
3382,1069,1
3371,1061,1
3368,1053,1
3381,1072,1
3393,1082,1
3386,1071,1
3385,1076,1
3377,1066,1
3385,1075,1
2168,884,1
2165,883,1
2169,885,1
2174,888,1
2176,892,1
2170,886,1
2170,887,1
2173,889,1
2172,887,1
2177,893,1
4506,1841,1
4500,1839,1
4485,1823,1
4504,1838,1
4499,1832,1
4505,1847,1
4504,1842,1
4496,1839,1
4503,1839,1
4503,1841,1
3468,1558,1
3468,1554,1
3474,1559,1
3479,1567,1
3479,1563,1
3483,1568,1
3467,1557,1
3478,1564,1
3471,1562,1
3470,1563,1
7652,3445,1
7635,3433,1
7644,3430,1
7646,3440,1
7654,3443,1
7645,3437,1
7637,3433,1
7646,3440,1
7637,3428,1
7641,3433,1
7961,3725,1
7953,3726,1
7957,3732,1
7965,3731,1
7973,3737,1
7971,3728,1
7984,3741,1
7969,3737,1
7953,3724,1
